Marine Recreational Information Program Query Results

Your Query Parameters:

·Query: MRIP EFFORT DIRECTED TRIP

·Year: 2012 - 2012

·Wave: BY WAVE

·Geographic Area: ATLANTIC COAST BY STATE

·Species: BLUEFISH

·Fishing Mode: ALL MODES BY MODE

·Fishing Area: ALL AREAS BY AREA

·Species Options: PRIMARY TARGET, SECONDARY TARGET, CAUGHT (TYPE A), HARVESTED (TYPE B1), RELEASED (TYPE B2)

PSE (proportional standard error) is automatically included in all outputs. It expresses the standard error of an estimate as a percentage of the estimate and is a

measure of precision.

"Estimate Status","Estimation Methodology","Year","Wave","State","Fishing Mode","Fishing Area","Directed Trips","PSE"
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","FLORIDA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","FLORIDA","PRIVATE/RENTAL BOAT","INLAND",154312,23.9
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","GEORGIA","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MAINE","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MARYLAND","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","MASSACHUSETTS","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW JERSEY","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NEW YORK","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","SHORE","OCEAN (<= 3 MI)",9223,81.9
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","CHARTER BOAT","OCEAN (<= 3 MI)",128,100.0
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",700,100.0
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","NORTH CAROLINA","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","RHODE ISLAND","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","SOUTH CAROLINA","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"JANUARY/FEBRUARY","VIRGINIA","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","CONNECTICUT","SHORE","INLAND",6978,0.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","CONNECTICUT","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","CONNECTICUT","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","CONNECTICUT","PRIVATE/RENTAL BOAT","INLAND",4999,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","SHORE","OCEAN (<= 3 MI)",1249,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","DELAWARE","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","SHORE","OCEAN (<= 3 MI)",693099,42.4
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","SHORE","INLAND",88092,39.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",48800,47.7
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",49351,64.6
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","FLORIDA","PRIVATE/RENTAL BOAT","INLAND",91928,22.4
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","SHORE","INLAND",11156,74.9
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","CHARTER BOAT","INLAND",257,63.2
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",5687,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",4799,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","GEORGIA","PRIVATE/RENTAL BOAT","INLAND",21287,39.6
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MAINE","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","PARTY BOAT","OCEAN (> 3 MI)",24,0.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MARYLAND","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","SHORE","INLAND",50626,78.1
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","CHARTER BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","MASSACHUSETTS","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","SHORE","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","SHORE","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","PARTY BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","CHARTER BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","OCEAN (<= 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW HAMPSHIRE","PRIVATE/RENTAL BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","SHORE","OCEAN (<= 3 MI)",24283,49.3
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","SHORE","INLAND",77324,59.2
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","PARTY BOAT","OCEAN (<= 3 MI)",336,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","PARTY BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","PARTY BOAT","INLAND",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","CHARTER BOAT","OCEAN (<= 3 MI)",415,100.0
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","CHARTER BOAT","OCEAN (> 3 MI)",".","."
"FINAL","MRIP (2012 - 2012)",2012,"MARCH/APRIL","NEW JERSEY","CHARTER BOAT","INLAND",".","."
